Glyph Number,Left Bearing,Right Bearing,SVG Path
1265,-7,7,M4 1L3-2 1-3-1-3-3-2-4-1-5 1-5 3-4 5-2 6 0 6 2 5 3 4 4 2 5-1 5-3 4-6 2-7-2-7-1-6 0-7M-1-3L-3-1-4 1-4 4-2 6M0 6L2 4 3 2 4-1 4-4 3-6 2-7
1266,-8,8,M-6-7L0 6M-5-7L0 4M6-7L0 6M-6-7L6-7M-4-6L5-6
1267,-11,9,M-9-3L-6-3 0 5M-7-3L0 6M8-13L0 6
1268,-9,9,M6-9L6-8 7-8 7-9 6-10 5-10 3-9 2-8 1-6 0-3-1 3-2 7-3 9M3-9L2-7 1-3 0 3-1 6-2 8-3 9-5 10-6 10-7 9-7 8-6 8-6 9
1269,-9,9,M6-9L6-8 7-8 7-9 6-10 5-10 3-9 2-8 1-6 0-3-1 3-2 7-3 9M3-9L2-7 1-3 0 3-1 6-2 8-3 9-5 10-6 10-7 9-7 8-6 8-6 9M-1-4L-3-3-4-1-4 1-3 3-1 4 1 4 3 3 4 1 4-1 3-3 1-4-1-4
1270,-10,10,M8 0L7 2 5 3 4 3 2 2 1 1-1-2-2-3-4-4-5-4-7-3-8-1-8 0-7 2-5 3-4 3-2 2-1 1 1-2 2-3 4-4 5-4 7-3 8-1 8 0
1271,-8,8,M6-7L-6 6M-3-7L-2-6-2-4-3-3-5-3-6-4-6-6-5-7-3-7 1-6 4-6 6-7M3 2L2 3 2 5 3 6 5 6 6 5 6 3 5 2 3 2
1272,-8,9,M7-2L6-2 6-1 7-1 7-2 6-3 5-3 4-2 3 2 2 4 1 5-1 6-3 6-5 5-6 4-6 2-5 1-3 0 0-2 1-4 1-6 0-7-2-7-3-6-3-4-2-1 3 5 5 6 6 6 7 5M-3 6L-5 4-5 2-3 0M-3-4L-2-2 4 5 5 6
1273,-8,9,M3-2L1-3-1-3-2-1-2 0-1 2 1 2 3 1M3-3L3 1 4 2 6 2 7 0 7-1 6-4 4-6 1-7 0-7-3-6-5-4-6-1-6 0-5 3-3 5 0 6 1 6 4 5
1274,-6,7,M-1-10L-1 10M2-10L2 10M5-6L4-6 4-5 5-5 5-6 3-7-2-7-4-6-4-4-3-2 4 1 5 2M-4-4L-3-3 4 0 5 2 5 4 4 5 2 6-1 6-3 5-4 4-4 3-3 3-3 4-4 4
1275,-7,7,M0-7L-4 10M4-7L0 10M-4-1L5-1M-5 4L4 4
1276,-5,5,M2-6L1-6 1-5 2-5 2-6 1-7-1-7-2-6-2-4-1-2 2 0 3 1M-2-4L-1-3 2-1 3 1 3 3 1 5M-1-2L-3 0-3 2-2 4 1 6 2 7M-3 2L-2 3 1 5 2 7 2 9 1 10-1 10-2 9-2 8-1 8-1 9-2 9
1277,-6,6,M0-7L-1-6 0-5 1-6 0-7M0-5L0-1M0-1L-1 1 0 4 1 1 0-1M0 4L0 10M-2-3L-3-4-4-3-3-2-2-3 2-3 3-4 4-3 3-2 2-3
1278,-6,6,M0-5L1-6 0-7-1-6 0-5 0-1-1 0 1 3 0 4M0-1L1 0-1 3 0 4 0 8-1 9 0 10 1 9 0 8M-2-3L-3-4-4-3-3-2-2-3 2-3 3-4 4-3 3-2 2-3M-2 6L-3 5-4 6-3 7-2 6 2 6 3 5 4 6 3 7 2 6
1281,-9,9,M-1-7L-4-6-6-4-7-1-7 1-6 4-4 6-1 7 1 7 4 6 6 4 7 1 7-1 6-4 4-6 1-7-1-7M0-1L-1 0 0 1 1 0 0-1
1282,-5,6,M-1-7L-2-6-2-5-1-4M2-7L3-6 3-5 2-4M0-4L-2-3-3-1-3 0-2 2 0 3 1 3 3 2 4 0 4-1 3-3 1-4 0-4M0 3L0 7M1 3L1 7M-3 5L4 5
1283,-5,6,M0-7L-2-6-3-4-3-3-2-1 0 0 1 0 3-1 4-3 4-4 3-6 1-7 0-7M0 0L0 6M1 0L1 6M-3 3L4 3
1284,-9,9,M-1-7L-4-6-6-4-7-1-7 1-6 4-4 6-1 7 1 7 4 6 6 4 7 1 7-1 6-4 4-6 1-7-1-7M0-7L0 7M-7 0L7 0
1285,-8,7,M0 0L-2-1-3-1-5 0-6 2-6 3-5 5-3 6-2 6 0 5 1 3 1 2 0 0M5-5L0 0M0-5L5-5 5 0M0-5L4-4 5 0
1286,-8,9,M-6-6L-5-7-3-7-1-6 0-4 0-2-1 0-2 1-4 2M-3-7L-2-6-1-4-1-1-2 1M4-7L3 6M5-7L2 6M-4 2L6 2
1287,-8,7,M-4-7L-4 3M-3-7L-4 0M-4 0L-3-2-1-3 1-3 3-2 4-1 4 2 2 4 2 6 3 7 4 7 5 6M1-3L3-1 3 2 2 4M-6-7L-3-7
1288,-5,6,M-3-4L0-7 0-1M4-4L1-7 1-1M0-1L-2 0-3 2-3 3-2 5 0 6 1 6 3 5 4 3 4 2 3 0 1-1M0 2L0 3 1 3 1 2 0 2
1289,-8,8,M0-7L0 7M-5-7L-5-2-4 0-2 1 2 1 4 0 5-2 5-7M-6-5L-5-7-4-5M-1-5L0-7 1-5M4-5L5-7 6-5M-3 4L3 4
1290,-8,7,M-4-7L-4 6M-3-7L-3 6M-6-7L1-7 4-6 5-4 5-3 4-1 1 0-3 0M1-7L3-6 4-4 4-3 3-1 1 0M-6 6L4 6 4 3 3 6
1291,-6,7,M5-7L2-7-1-6-3-4-4-1-4 1-3 4-1 6 2 7 5 7M5-7L2-6 0-4-1-1-1 1 0 4 2 6 5 7
1292,-8,8,M0 0L-2-1-3-1-5 0-6 2-6 3-5 5-3 6-2 6 0 5 1 3 1 2 0 0M1-6L-1-1M5-5L0 0M6-1L1 1
1293,-7,7,M-2-5L2 5M2-5L-2 5M-5-2L5 2M5-2L-5 2
1294,-8,9,M-3 3L-5 3-6 4-6 6-5 7-3 7-2 6-2 4-4 2-5 0-5-3-4-5-3-6-1-7 2-7 4-6 5-5 6-3 6 0 5 2 3 4 3 6 4 7 6 7 7 6 7 4 6 3 4 3M-4-5L-2-6 3-6 5-5
1295,-8,9,M-3-3L-5-3-6-4-6-6-5-7-3-7-2-6-2-4-4-2-5 0-5 3-4 5-3 6-1 7 2 7 4 6 5 5 6 3 6 0 5-2 3-4 3-6 4-7 6-7 7-6 7-4 6-3 4-3M-4 5L-2 6 3 6 5 5
2001,-11,11,M0-12L-7 9M0-12L7 9M0-9L6 9M-5 4L4 4M-10 9L-4 9M3 9L10 9
2002,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-6 7-4 6-3 3-2M3-12L5-11 6-10 7-8 7-6 6-4 5-3 3-2M-5-2L3-2 6-1 7 0 8 2 8 5 7 7 6 8 3 9-9 9M3-2L5-1 6 0 7 2 7 5 6 7 5 8 3 9
2003,-11,10,M6-9L7-7 7-12 6-9 4-11 1-12-1-12-4-11-6-9-7-7-8-4-8 1-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4M-1-12L-3-11-5-9-6-7-7-4-7 1-6 4-5 6-3 8-1 9
2004,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L1-12 4-11 6-9 7-7 8-4 8 1 7 4 6 6 4 8 1 9-9 9M1-12L3-11 5-9 6-7 7-4 7 1 6 4 5 6 3 8 1 9
2005,-11,10,M-6-12L-6 9M-5-12L-5 9M1-6L1 2M-9-12L7-12 7-7 6-12M-5-2L1-2M-9 9L7 9 7 4 6 9
2006,-11,9,M-6-12L-6 9M-5-12L-5 9M1-6L1 2M-9-12L7-12 7-7 6-12M-5-2L1-2M-9 9L-2 9
2007,-11,11,M6-9L7-7 7-12 6-9 4-11 1-12-1-12-4-11-6-9-7-7-8-4-8 1-7 4-6 6-4 8-1 9 1 9 4 8 6 6M-1-12L-3-11-5-9-6-7-7-4-7 1-6 4-5 6-3 8-1 9M6 1L6 9M7 1L7 9M3 1L9 1
2008,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L-3-12M3-12L10-12M-6-2L6-2M-10 9L-3 9M3 9L10 9
2009,-5,6,M0-12L0 9M1-12L1 9M-3-12L4-12M-3 9L4 9
2010,-7,8,M3-12L3 5 2 8 0 9-2 9-4 8-5 6-5 4-4 3-3 4-4 5M2-12L2 5 1 8 0 9M-1-12L6-12
2011,-12,12,M-7-12L-7 9M-6-12L-6 9M7-12L-6 1M-1-3L7 9M-2-3L6 9M-10-12L-3-12M4-12L10-12M-10 9L-3 9M3 9L10 9
2012,-11,9,M-6-12L-6 9M-5-12L-5 9M-9-12L-2-12M-9 9L7 9 7 4 6 9
2013,-12,13,M-7-12L-7 9M-6-12L0 6M-7-12L0 9M7-12L0 9M7-12L7 9M8-12L8 9M-10-12L-6-12M7-12L11-12M-10 9L-4 9M4 9L11 9
2014,-11,12,M-6-12L-6 9M-5-12L7 7M-5-10L7 9M7-12L7 9M-9-12L-5-12M4-12L10-12M-9 9L-3 9
2015,-11,11,M-1-12L-4-11-6-9-7-7-8-3-8 0-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4 8 0 8-3 7-7 6-9 4-11 1-12-1-12M-1-12L-3-11-5-9-6-7-7-3-7 0-6 4-5 6-3 8-1 9M1 9L3 8 5 6 6 4 7 0 7-3 6-7 5-9 3-11 1-12
2016,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-5 7-3 6-2 3-1-5-1M3-12L5-11 6-10 7-8 7-5 6-3 5-2 3-1M-9 9L-2 9
2017,-11,11,M-1-12L-4-11-6-9-7-7-8-3-8 0-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4 8 0 8-3 7-7 6-9 4-11 1-12-1-12M-1-12L-3-11-5-9-6-7-7-3-7 0-6 4-5 6-3 8-1 9M1 9L3 8 5 6 6 4 7 0 7-3 6-7 5-9 3-11 1-12M-5 6L-3 4-1 4 1 5 2 7 3 11 4 12 5 12 6 11
2018,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-6 7-4 6-3 3-2-5-2M3-12L5-11 6-10 7-8 7-6 6-4 5-3 3-2M-9 9L-2 9M1-2L3 0 7 9M1-2L5 7 7 9 9 9 10 7
2019,-10,10,M6-10L7-12 7-8 6-10 5-11 2-12-2-12-5-11-7-9-7-7-6-5-5-4-3-3 3-1 5 0 7 2M-7-7L-5-5-3-4 3-2 5-1 6 0 7 2 7 6 5 8 2 9-2 9-5 8-6 7-7 5-7 9-6 7
2020,-9,10,M0-12L0 9M1-12L1 9M-6-12L-7-7-7-12 8-12 8-7 7-12M-3 9L4 9
2021,-12,12,M-7-12L-7 3-6 6-4 8-1 9 1 9 4 8 6 6 7 3 7-12M-6-12L-6 3-5 6-3 8-1 9M-10-12L-3-12M4-12L10-12
2022,-11,11,M-7-12L0 9M-6-12L0 6M7-12L0 9M-10-12L-3-12M4-12L10-12
2023,-13,13,M-8-12L-4 9M-7-12L-4 4M0-12L-4 9M0-12L4 9M1-12L4 4M8-12L4 9M-11-12L-4-12M5-12L11-12
2024,-12,12,M-7-12L6 9M-6-12L7 9M7-12L-7 9M-10-12L-3-12M4-12L10-12M-10 9L-4 9M3 9L10 9
2025,-11,12,M-7-12L0-1 0 9M-6-12L1-1 1 9M8-12L1-1M-10-12L-3-12M5-12L11-12M-3 9L4 9
2026,-9,9,M6-12L-7 9M7-12L-6 9M-6-12L-7-7-7-12 7-12M-7 9L7 9 7 4 6 9
2027,-11,11,M0-12L-7 9M0-12L7 9M0-9L6 9M-5 4L4 4M-10 9L-4 9M3 9L10 9
2028,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-6 7-4 6-3 3-2M3-12L5-11 6-10 7-8 7-6 6-4 5-3 3-2M-5-2L3-2 6-1 7 0 8 2 8 5 7 7 6 8 3 9-9 9M3-2L5-1 6 0 7 2 7 5 6 7 5 8 3 9
2029,-11,9,M-6-12L-6 9M-5-12L-5 9M-9-12L7-12 7-7 6-12M-9 9L-2 9
2030,-10,10,M0-12L-8 9M0-12L8 9M0-10L7 9M-7 8L7 8M-8 9L8 9
2031,-11,10,M-6-12L-6 9M-5-12L-5 9M1-6L1 2M-9-12L7-12 7-7 6-12M-5-2L1-2M-9 9L7 9 7 4 6 9
2032,-9,9,M6-12L-7 9M7-12L-6 9M-6-12L-7-7-7-12 7-12M-7 9L7 9 7 4 6 9
2033,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L-3-12M3-12L10-12M-6-2L6-2M-10 9L-3 9M3 9L10 9
2034,-11,11,M-1-12L-4-11-6-9-7-7-8-3-8 0-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4 8 0 8-3 7-7 6-9 4-11 1-12-1-12M-1-12L-3-11-5-9-6-7-7-3-7 0-6 4-5 6-3 8-1 9M1 9L3 8 5 6 6 4 7 0 7-3 6-7 5-9 3-11 1-12M-3-5L-3 2M3-5L3 2M-3-2L3-2M-3-1L3-1
2035,-5,6,M0-12L0 9M1-12L1 9M-3-12L4-12M-3 9L4 9
2036,-12,12,M-7-12L-7 9M-6-12L-6 9M7-12L-6 1M-1-3L7 9M-2-3L6 9M-10-12L-3-12M4-12L10-12M-10 9L-3 9M3 9L10 9
2037,-11,11,M0-12L-7 9M0-12L7 9M0-9L6 9M-10 9L-4 9M3 9L10 9
2038,-12,13,M-7-12L-7 9M-6-12L0 6M-7-12L0 9M7-12L0 9M7-12L7 9M8-12L8 9M-10-12L-6-12M7-12L11-12M-10 9L-4 9M4 9L11 9
2039,-11,12,M-6-12L-6 9M-5-12L7 7M-5-10L7 9M7-12L7 9M-9-12L-5-12M4-12L10-12M-9 9L-3 9
2040,-11,11,M-7-12L-8-7M8-12L7-7M-3-4L-4 1M4-4L3 1M-7 4L-8 9M8 4L7 9M-7-10L7-10M-7-9L7-9M-3-2L3-2M-3-1L3-1M-7 6L7 6M-7 7L7 7
2041,-11,11,M-1-12L-4-11-6-9-7-7-8-3-8 0-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4 8 0 8-3 7-7 6-9 4-11 1-12-1-12M-1-12L-3-11-5-9-6-7-7-3-7 0-6 4-5 6-3 8-1 9M1 9L3 8 5 6 6 4 7 0 7-3 6-7 5-9 3-11 1-12
2042,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L10-12M-10 9L-3 9M3 9L10 9
2043,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-5 7-3 6-2 3-1-5-1M3-12L5-11 6-10 7-8 7-5 6-3 5-2 3-1M-9 9L-2 9
2044,-10,10,M-7-12L0-2-8 9M-8-12L-1-2M-8-12L6-12 7-8 5-12M-7 8L6 8M-8 9L6 9 7 5
2045,-9,10,M0-12L0 9M1-12L1 9M-6-12L-7-7-7-12 8-12 8-7 7-12M-3 9L4 9
2046,-9,10,M-7-7L-7-9-6-11-5-12-3-12-2-11-1-9 0-5 0 9M8-7L8-9 7-11 6-12 4-12 3-11 2-9 1-5 1 9M-3 9L4 9
2047,-10,11,M0-12L0 9M1-12L1 9M-2-7L-5-6-6-5-7-3-7 0-6 2-5 3-2 4 3 4 6 3 7 2 8 0 8-3 7-5 6-6 3-7-2-7M-2-7L-4-6-5-5-6-3-6 0-5 2-4 3-2 4M3 4L5 3 6 2 7 0 7-3 6-5 5-6 3-7M-3-12L4-12M-3 9L4 9
2048,-12,12,M-7-12L6 9M-6-12L7 9M7-12L-7 9M-10-12L-3-12M4-12L10-12M-10 9L-4 9M3 9L10 9
2049,-11,12,M0-12L0 9M1-12L1 9M-9-5L-8-6-6-5-5-1-4 1-3 2-1 3M-8-6L-7-5-6-1-5 1-4 2-1 3 2 3 5 2 6 1 7-1 8-5 9-6M2 3L4 2 5 1 6-1 7-5 9-6 10-5M-3-12L4-12M-3 9L4 9
2050,-11,11,M-8 6L-7 9-3 9-5 5-7 2-8-2-8-6-7-9-5-11-2-12 2-12 5-11 7-9 8-6 8-2 7 2 5 5 3 9 7 9 8 6M-5 5L-6 2-7-2-7-6-6-9-4-11-2-12M2-12L4-11 6-9 7-6 7-2 6 2 5 5M-7 8L-4 8M4 8L7 8
2051,-12,10,M3-12L-10 9M3-12L4 9M2-10L3 9M-6 4L3 4M-13 9L-7 9M0 9L7 9
2052,-12,11,M-3-12L-9 9M-2-12L-8 9M-6-12L5-12 8-11 9-9 9-7 8-4 7-3 4-2M5-12L7-11 8-9 8-7 7-4 6-3 4-2M-5-2L4-2 6-1 7 1 7 3 6 6 4 8 0 9-12 9M4-2L5-1 6 1 6 3 5 6 3 8 0 9
2053,-10,10,M8-10L8-10 9-12 9-7 8-10 7-11 5-12 2-12-1-11-3-9-5-6-6-3-7 1-7 4-6 7-5 8-2 9 1 9 3 8 5 6M2-12L0-11-2-9-4-6-5-3-6 1-6 4-5 7-4 8-2 9
2054,-12,11,M-3-12L-9 9M-2-12L-8 9M-6-12L3-12 6-11 7-10 8-7 8-3 7 1 5 5 3 7 1 8-3 9-12 9M3-12L5-11 6-10 7-7 7-3 6 1 4 5 2 7 0 8-3 9
2055,-12,10,M-3-12L-9 9M-2-12L-8 9M2-6L0 2M-6-12L8-12 8-7 7-12M-5-2L1-2M-12 9L3 9 5 4 2 9
2056,-12,10,M-3-12L-9 9M-2-12L-8 9M2-6L0 2M-6-12L9-12 8-6 8-12M-5-2L1-2M-12 9L-5 9
2057,-10,12,M8-10L9-10 10-12 9-6 9-8 8-10 7-11 5-12 2-12-1-11-3-9-5-6-6-3-7 1-7 4-6 7-5 8-2 9 0 9 3 8 5 6 7 2M2-12L0-11-2-9-4-6-5-3-6 1-6 4-5 7-4 8-2 9M0 9L2 8 4 6 6 2M3 2L10 2
2058,-13,13,M-4-12L-10 9M-3-12L-9 9M9-12L3 9M10-12L4 9M-7-12L0-12M6-12L13-12M-6-2L6-2M-13 9L-6 9M0 9L7 9
2059,-6,7,M3-12L-3 9M4-12L-2 9M0-12L7-12M-6 9L1 9
2060,-9,9,M6-12L1 5 0 7-1 8-3 9-5 9-7 8-8 6-8 4-7 3-6 4-7 5M5-12L0 5-1 7-3 9M2-12L9-12
2061,-12,11,M-3-12L-9 9M-2-12L-8 9M11-12L-6 1M1-3L5 9M0-3L4 9M-6-12L1-12M7-12L13-12M-12 9L-5 9M1 9L7 9
2062,-10,10,M-1-12L-7 9M0-12L-6 9M-4-12L3-12M-10 9L5 9 7 3 4 9
2063,-13,14,M-4-12L-10 9M-4-12L-3 9M-3-12L-2 7M10-12L-3 9M10-12L4 9M11-12L5 9M-7-12L-3-12M10-12L14-12M-13 9L-7 9M1 9L8 9
2064,-12,13,M-3-12L-9 9M-3-12L4 6M-3-9L4 9M10-12L4 9M-6-12L-3-12M7-12L13-12M-12 9L-6 9
2065,-11,11,M1-12L-2-11-4-9-6-6-7-3-8 1-8 4-7 7-6 8-4 9-1 9 2 8 4 6 6 3 7 0 8-4 8-7 7-10 6-11 4-12 1-12M1-12L-1-11-3-9-5-6-6-3-7 1-7 4-6 7-4 9M-1 9L1 8 3 6 5 3 6 0 7-4 7-7 6-10 4-12
2066,-12,11,M-3-12L-9 9M-2-12L-8 9M-6-12L6-12 9-11 10-9 10-7 9-4 7-2 3-1-5-1M6-12L8-11 9-9 9-7 8-4 6-2 3-1M-12 9L-5 9
2067,-11,11,M1-12L-2-11-4-9-6-6-7-3-8 1-8 4-7 7-6 8-4 9-1 9 2 8 4 6 6 3 7 0 8-4 8-7 7-10 6-11 4-12 1-12M1-12L-1-11-3-9-5-6-6-3-7 1-7 4-6 7-4 9M-1 9L1 8 3 6 5 3 6 0 7-4 7-7 6-10 4-12M-6 7L-6 6-5 4-3 3-2 3 0 4 1 6 1 13 2 14 4 14 5 12 5 11M1 6L2 12 3 13 4 13 5 12
2068,-12,12,M-3-12L-9 9M-2-12L-8 9M-6-12L5-12 8-11 9-9 9-7 8-4 7-3 4-2-5-2M5-12L7-11 8-9 8-7 7-4 6-3 4-2M0-2L2-1 3 0 4 8 5 9 7 9 8 7 8 6M3 0L5 7 6 8 7 8 8 7M-12 9L-5 9
2069,-11,12,M8-10L9-10 10-12 9-6 9-8 8-10 7-11 4-12 0-12-3-11-5-9-5-7-4-5-3-4 4 0 6 2M-5-7L-3-5 4-1 5 0 6 2 6 5 5 7 4 8 1 9-3 9-6 8-7 7-8 5-8 3-9 9-8 7-7 7
2070,-10,11,M3-12L-3 9M4-12L-2 9M-3-12L-6-6-4-12 11-12 10-6 10-12M-6 9L1 9
2071,-12,13,M-4-12L-7-1-8 3-8 6-7 8-4 9 0 9 3 8 5 6 6 3 10-12M-3-12L-6-1-7 3-7 6-6 8-4 9M-7-12L0-12M7-12L13-12
2072,-10,10,M-4-12L-3 9M-3-12L-2 7M10-12L-3 9M-6-12L0-12M6-12L12-12
2073,-13,13,M-5-12L-7 9M-4-12L-6 7M3-12L-7 9M3-12L1 9M4-12L2 7M11-12L1 9M-8-12L-1-12M8-12L14-12
2074,-11,11,M-4-12L3 9M-3-12L4 9M10-12L-10 9M-6-12L0-12M6-12L12-12M-12 9L-6 9M0 9L6 9
2075,-10,11,M-4-12L0-2-3 9M-3-12L1-2-2 9M11-12L1-2M-6-12L0-12M7-12L13-12M-6 9L1 9
2076,-11,11,M9-12L-10 9M10-12L-9 9M-3-12L-6-6-4-12 10-12M-10 9L4 9 6 3 3 9
2077,-10,10,M-7-9L-6-7 6 5 7 7 7 9M-6-6L6 6M-7-9L-7-7-6-5 6 7 7 9M-2-2L-6 2-7 4-7 6-6 8-7 9M-7 4L-5 8M-6 2L-6 4-5 6-5 8-7 9M1 1L6-4M4-9L4-6 5-4 7-4 7-6 5-7 4-9M4-9L5-6 7-4
2101,-9,11,M-4-3L-4-2-5-2-5-3-4-4-2-5 2-5 4-4 5-3 6-1 6 6 7 8 8 9M5-3L5 6 6 8 8 9 9 9M5-1L4 0-2 1-5 2-6 4-6 6-5 8-2 9 1 9 3 8 5 6M-2 1L-4 2-5 4-5 6-4 8-2 9
2102,-11,10,M-6-12L-6 9M-5-12L-5 9M-5-2L-3-4-1-5 1-5 4-4 6-2 7 1 7 3 6 6 4 8 1 9-1 9-3 8-5 6M1-5L3-4 5-2 6 1 6 3 5 6 3 8 1 9M-9-12L-5-12
2103,-10,9,M5-2L4-1 5 0 6-1 6-2 4-4 2-5-1-5-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 4 8 6 6M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9
2104,-10,11,M5-12L5 9M6-12L6 9M5-2L3-4 1-5-1-5-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 3 8 5 6M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9M2-12L6-12M5 9L9 9
2105,-10,9,M-6 1L6 1 6-1 5-3 4-4 2-5-1-5-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 4 8 6 6M5 1L5-2 4-4M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9
2106,-7,6,M3-11L2-10 3-9 4-10 4-11 3-12 1-12-1-11-2-9-2 9M1-12L0-11-1-9-1 9M-5-5L3-5M-5 9L2 9
2107,-9,10,M-1-5L-3-4-4-3-5-1-5 1-4 3-3 4-1 5 1 5 3 4 4 3 5 1 5-1 4-3 3-4 1-5-1-5M-3-4L-4-2-4 2-3 4M3 4L4 2 4-2 3-4M4-3L5-4 7-5 7-4 5-4M-4 3L-5 4-6 6-6 7-5 9-2 10 3 10 6 11 7 12M-6 7L-5 8-2 9 3 9 6 10 7 12 7 13 6 15 3 16-3 16-6 15-7 13-7 12-6 10-3 9
2108,-11,11,M-6-12L-6 9M-5-12L-5 9M-5-2L-3-4 0-5 2-5 5-4 6-2 6 9M2-5L4-4 5-2 5 9M-9-12L-5-12M-9 9L-2 9M2 9L9 9
2109,-5,6,M0-12L-1-11 0-10 1-11 0-12M0-5L0 9M1-5L1 9M-3-5L1-5M-3 9L4 9
2110,-5,6,M1-12L0-11 1-10 2-11 1-12M2-5L2 13 1 15-1 16-3 16-4 15-4 14-3 13-2 14-3 15M1-5L1 13 0 15-1 16M-2-5L2-5
2111,-11,10,M-6-12L-6 9M-5-12L-5 9M5-5L-5 5M0 1L6 9M-1 1L5 9M-9-12L-5-12M2-5L8-5M-9 9L-2 9M2 9L8 9
2112,-5,6,M0-12L0 9M1-12L1 9M-3-12L1-12M-3 9L4 9
2113,-16,17,M-11-5L-11 9M-10-5L-10 9M-10-2L-8-4-5-5-3-5 0-4 1-2 1 9M-3-5L-1-4 0-2 0 9M1-2L3-4 6-5 8-5 11-4 12-2 12 9M8-5L10-4 11-2 11 9M-14-5L-10-5M-14 9L-7 9M-3 9L4 9M8 9L15 9
2114,-11,11,M-6-5L-6 9M-5-5L-5 9M-5-2L-3-4 0-5 2-5 5-4 6-2 6 9M2-5L4-4 5-2 5 9M-9-5L-5-5M-9 9L-2 9M2 9L9 9
2115,-10,10,M-1-5L-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 4 8 6 6 7 3 7 1 6-2 4-4 1-5-1-5M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9M1 9L3 8 5 6 6 3 6 1 5-2 3-4 1-5
2116,-11,10,M-6-5L-6 16M-5-5L-5 16M-5-2L-3-4-1-5 1-5 4-4 6-2 7 1 7 3 6 6 4 8 1 9-1 9-3 8-5 6M1-5L3-4 5-2 6 1 6 3 5 6 3 8 1 9M-9-5L-5-5M-9 16L-2 16
2117,-10,10,M5-5L5 16M6-5L6 16M5-2L3-4 1-5-1-5-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 3 8 5 6M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9M2 16L9 16
2118,-9,8,M-4-5L-4 9M-3-5L-3 9M-3 1L-2-2 0-4 2-5 5-5 6-4 6-3 5-2 4-3 5-4M-7-5L-3-5M-7 9L0 9
2119,-8,9,M5-3L6-5 6-1 5-3 4-4 2-5-2-5-4-4-5-3-5-1-4 0-2 1 3 3 5 4 6 5M-5-2L-4-1-2 0 3 2 5 3 6 4 6 7 5 8 3 9-1 9-3 8-4 7-5 5-5 9-4 7
2120,-7,8,M-2-12L-2 5-1 8 1 9 3 9 5 8 6 6M-1-12L-1 5 0 8 1 9M-5-5L3-5
2121,-11,11,M-6-5L-6 6-5 8-2 9 0 9 3 8 5 6M-5-5L-5 6-4 8-2 9M5-5L5 9M6-5L6 9M-9-5L-5-5M2-5L6-5M5 9L9 9
2122,-9,9,M-6-5L0 9M-5-5L0 7M6-5L0 9M-8-5L-2-5M2-5L8-5
2123,-12,12,M-8-5L-4 9M-7-5L-4 6M0-5L-4 9M0-5L4 9M1-5L4 6M8-5L4 9M-11-5L-4-5M5-5L11-5
2124,-10,10,M-6-5L5 9M-5-5L6 9M6-5L-6 9M-8-5L-2-5M2-5L8-5M-8 9L-2 9M2 9L8 9
2125,-10,9,M-6-5L0 9M-5-5L0 7M6-5L0 9-2 13-4 15-6 16-7 16-8 15-7 14-6 15M-8-5L-2-5M2-5L8-5
2126,-9,9,M5-5L-6 9M6-5L-5 9M-5-5L-6-1-6-5 6-5M-6 9L6 9 6 5 5 9
2127,-11,12,M-1-5L-4-4-6-2-7 0-8 3-8 6-7 8-4 9-2 9 0 8 3 5 5 2 7-2 8-5M-1-5L-3-4-5-2-6 0-7 3-7 6-6 8-4 9M-1-5L1-5 3-4 4-2 6 6 7 8 8 9M1-5L2-4 3-2 5 6 6 8 8 9 9 9
